Id,SalePrice
2144,116135.83
2145,138120.03
2146,158201.05
2147,128657.52
2148,142296.81
2149,152209.03
2150,227498.58
2151,111073.93
2152,164854.62
2153,160676.81
2154,104634.53
2155,140785.7
2156,274546.9
2157,228616.72
2158,227058.69
2159,206718.27
2160,163798.45
2161,242072.72
2162,428069.88
2163,353521.5
2164,253319.11
2165,190857.66
2166,149129.42
2167,232102.28
2168,207669.78
2169,196131.06
2170,223794.28
2171,152951.31
2172,136117.86
2173,167891.75
2174,222087.34
2175,301321.47
2176,328917.4
2177,245280.61
2178,205829.55
2179,142508.39
2180,218740.58
2181,185075.72
2182,216718.89
2183,186058.34
2184,124966.76
2185,104455.13
2186,153658.95
2187,155084.73
2188,156555.03
2189,217622.14
2190,79555.13
2191,78875.81
2192,92082.44
2193,102736.695
2194,103057.414
2195,108791.33
2196,94639.36
2197,119423.63
2198,166412.66
2199,181190.03
2200,152119.33
2201,153959.77
2202,216556.64
2203,152924.2
2204,199214.8
2205,121335.47
2206,160509.38
2207,223505.34
2208,251659.69
2209,239780.03
2210,126643.23
2211,113276.27
2212,116968.35
2213,108164.53
2214,131033.44
2215,104301.7
2216,158892.3
2217,79183.4
2218,64972.637
2219,56685.094
2220,56678.23
2221,349798.7
2222,265340.7
2223,305973.38
2224,206179.19
2225,124349.42
2226,185816.17
2227,196076.53
2228,268800.06
2229,257849.06
2230,157768.19
2231,219946.42
2232,181865.02
2233,162741.62
2234,236548.97
2235,221226.9
2236,265326.75
2237,365860.16
2238,205655.3
2239,109867.74
2240,157486.45
2241,169940.23
2242,125391.19
2243,124002.48
2244,100219.19
2245,96059.195
2246,140114.14
2247,109128.92
2248,126204.69
2249,121317.93
2250,129704.64
2251,130001.56
2252,165897.27
2253,150178.58
2254,176131.19
2255,185849.94
2256,177606.31
2257,208826.53
2258,166036.78
2259,179895.48
2260,169544.52
2261,180872.56
2262,195847.42
2263,377103.66
2264,444453.38
2265,174183.4
2266,323578.62
2267,388086.3
2268,410343.0
2269,151209.23
2270,185701.31
2271,219478.16
2272,195748.1
2273,160657.73
2274,182407.06
2275,167072.72
2276,191746.19
2277,185637.53
2278,147029.16
2279,134216.73
2280,113473.87
2281,168132.67
2282,184988.69
2283,105356.836
2284,113425.59
2285,139969.12
2286,122615.27
2287,349001.97
2288,282544.34
2289,411776.5
2290,457747.7
2291,320925.94
2292,450235.12
2293,482637.62
2294,423736.94
2295,463903.56
2296,267748.66
2297,314934.0
2298,329847.28
2299,409424.03
2300,330780.8
2301,283536.06
2302,245727.73
2303,252629.19
2304,241726.86
2305,180595.14
2306,175172.47
2307,188513.69
2308,219458.22
2309,277410.97
2310,218743.4
2311,184234.61
2312,170076.12
2313,168370.33
2314,162606.98
2315,173961.67
2316,192609.38
2317,192637.81
2318,174631.98
2319,175774.39
2320,183514.73
2321,256984.94
2322,166713.56
2323,180991.48
2324,168178.75
2325,208026.66
2326,165261.02
2327,219228.48
2328,233088.69
2329,184140.38
2330,174909.48
2331,365605.22
2332,404917.72
2333,319830.84
2334,260211.77
2335,269597.78
2336,328425.75
2337,211102.11
2338,286787.34
2339,198203.81
2340,391079.9
2341,217744.64
2342,232971.62
2343,226026.62
2344,229723.78
2345,233908.86
2346,221910.98
2347,199760.98
2348,245552.34
2349,185611.3
2350,291046.53
2351,256570.92
2352,258151.52
2353,244727.02
2354,138209.6
2355,152800.55
2356,152938.84
2357,197879.48
2358,201025.23
2359,129634.836
2360,114663.06
2361,142878.45
2362,272708.66
2363,136398.84
2364,147903.44
2365,220021.36
2366,201726.52
2367,213924.4
2368,223429.2
2369,201708.31
2370,173471.23
2371,170178.12
2372,194677.45
2373,288217.34
2374,309916.97
2375,268997.34
2376,289400.2
2377,396419.97
2378,148916.58
2379,213460.36
2380,142119.23
2381,168381.92
2382,191747.92
2383,202482.22
2384,246778.88
2385,163792.39
2386,132448.27
2387,137383.89
2388,90150.23
2389,118142.805
2390,151508.38
2391,142338.8
2392,115394.17
2393,170946.81
2394,146610.0
2395,217692.8
2396,148797.9
2397,201862.95
2398,131447.11
2399,55482.777
2400,61149.23
2401,111638.44
2402,137977.62
2403,132143.78
2404,145675.97
2405,171293.98
2406,142224.23
2407,123933.51
2408,146404.88
2409,124213.55
2410,154114.78
2411,119718.4
2412,155092.08
2413,131783.33
2414,152449.6
2415,128442.164
2416,131613.48
2417,130765.8
2418,131269.16
2419,128085.664
2420,125197.83
2421,141884.28
2422,120287.48
2423,119320.25
2424,155646.45
2425,240003.98
2426,127934.31
2427,133191.48
2428,172061.22
2429,115636.59
2430,132386.39
2431,114820.945
2432,146431.83
2433,148360.42
2434,139345.66
2435,153609.66
2436,108333.445
2437,109659.65
2438,124249.766
2439,103410.67
2440,120758.016
2441,91497.55
2442,90815.15
2443,123243.97
2444,126771.234
2445,75923.91
2446,138162.89
2447,191286.9
2448,127096.47
2449,107302.56
2450,148744.89
2451,120424.664
2452,214660.58
2453,86069.56
2454,128001.875
2455,114452.56
2456,136120.97
2457,134303.9
2458,127789.78
2459,112440.36
2460,136178.89
2461,124118.87
2462,132841.38
2463,121047.375
2464,171783.17
2465,138324.88
2466,118031.47
2467,145977.95
2468,81913.914
2469,80393.07
2470,181630.3
2471,215854.81
2472,175608.02
2473,118817.05
2474,80789.48
2475,215605.84
2476,112739.08
2477,128137.16
2478,155083.67
2479,103938.62
2480,156769.36
2481,124088.336
2482,125542.47
2483,109020.82
2484,129547.914
2485,126523.23
2486,153927.66
2487,180637.95
2488,153823.94
2489,157001.25
2490,156265.97
2491,87305.414
2492,183343.98
2493,145540.81
2494,145860.64
2495,73504.6
2496,244265.52
2497,145616.9
2498,109410.86
2499,94743.46
2500,123432.92
2501,141014.9
2502,142066.89
2503,89188.875
2504,184679.98
2505,232317.86
2506,264112.3
2507,296163.47
2508,266769.44
2509,215181.97
2510,216669.11
2511,167827.27
2512,215221.7
2513,211061.3
2514,237778.9
2515,152139.16
2516,171802.5
2517,144926.0
2518,151758.27
2519,224887.3
2520,202517.72
2521,185841.42
2522,222709.69
2523,124102.48
2524,141648.97
2525,150139.86
2526,137280.58
2527,112856.14
2528,126514.18
2529,135230.56
2530,123356.19
2531,252604.8
2532,228455.9
2533,198693.44
2534,213744.88
2535,319219.8
2536,234075.28
2537,223969.17
2538,176734.78
2539,181587.36
2540,176637.61
2541,184383.88
2542,159503.47
2543,123718.3
2544,127294.086
2545,129326.03
2546,122931.39
2547,140490.62
2548,150796.4
2549,162138.12
2550,283302.78
2551,139169.27
2552,127014.01
2553,72498.74
2554,102716.305
2555,124466.35
2556,105455.414
2557,109584.82
2558,158898.61
2559,146074.44
2560,145815.34
2561,144792.89
2562,143951.17
2563,151464.66
2564,210186.14
2565,144530.66
2566,169493.8
2567,139918.08
2568,221370.61
2569,215097.83
2570,122187.74
2571,196392.14
2572,148881.84
2573,225386.84
2574,265196.38
2575,134350.17
2576,122125.19
2577,170183.3
2578,83205.65
2579,57958.75
2580,100671.53
2581,112634.37
2582,101733.68
2583,295403.9
2584,153540.2
2585,182484.42
2586,206829.6
2587,208863.69
2588,144430.98
2589,147707.12
2590,206035.27
2591,222329.83
2592,212130.45
2593,250380.42
2594,171610.47
2595,202519.6
2596,318384.22
2597,181776.16
2598,283708.4
2599,285368.94
2600,194664.61
2601,146891.61
2602,77243.47
2603,94571.72
2604,88749.0
2605,74813.73
2606,145972.34
2607,191386.67
2608,199815.16
2609,158171.08
2610,114391.25
2611,111201.76
2612,153560.61
2613,128863.08
2614,129893.79
2615,157108.78
2616,136347.5
2617,186787.25
2618,191480.75
2619,192445.84
2620,188036.56
2621,180033.86
2622,181424.94
2623,244737.1
2624,295758.47
2625,339245.06
2626,176508.6
2627,163300.23
2628,488940.72
2629,535891.56
2630,381660.56
2631,494635.8
2632,454394.75
2633,338728.75
2634,412464.47
2635,155474.78
2636,180953.56
2637,185476.97
2638,252013.08
2639,181487.36
2640,157016.81
2641,101315.06
2642,188298.66
2643,99936.625
2644,115770.984
2645,111120.47
2646,95640.234
2647,103046.14
2648,144168.77
2649,144042.73
2650,136896.12
2651,142323.02
2652,430981.53
2653,247466.42
2654,268471.9
2655,404686.72
2656,315013.7
2657,330220.34
2658,273885.94
2659,318409.28
2660,342487.12
2661,350233.28
2662,352990.6
2663,275931.6
2664,269325.53
2665,321601.4
2666,286025.97
2667,163378.92
2668,172837.28
2669,180742.61
2670,282472.22
2671,179793.42
2672,194549.42
2673,218523.47
2674,212701.34
2675,174493.3
2676,183622.16
2677,188122.98
2678,255594.19
2679,270459.06
2680,289381.38
2681,414201.94
2682,317662.25
2683,556937.9
2684,322624.03
2685,335484.84
2686,246788.61
2687,336762.06
2688,212711.6
2689,208732.66
2690,491157.4
2691,196429.31
2692,131046.234
2693,191595.1
2694,123397.086
2695,193772.14
2696,183036.89
2697,195764.9
2698,198164.39
2699,166908.55
2700,154256.88
2701,146069.44
2702,103350.05
2703,110596.95
2704,137703.47
2705,121258.73
2706,112595.14
2707,119130.38
2708,135750.55
2709,109512.36
2710,129075.97
2711,288079.03
2712,382030.47
2713,163334.2
2714,150633.9
2715,173756.64
2716,140379.52
2717,183086.05
2718,218868.36
2719,150011.67
2720,165803.3
2721,134589.97
2722,161039.44
2723,141929.3
2724,128466.3
2725,131487.14
2726,151313.3
2727,168219.42
2728,169804.23
2729,138439.73
2730,147103.38
2731,130458.65
2732,128775.31
2733,159954.89
2734,139823.2
2735,138484.22
2736,141205.33
2737,123252.51
2738,130808.73
2739,169789.12
2740,145084.23
2741,151675.28
2742,149958.12
2743,145373.94
2744,160557.2
2745,141549.12
2746,145298.77
2747,144063.39
2748,119382.945
2749,130030.23
2750,133622.89
2751,135317.81
2752,201491.45
2753,152630.12
2754,212280.64
2755,136669.7
2756,99353.336
2757,59347.547
2758,88497.48
2759,159065.08
2760,129750.555
2761,146729.08
2762,141912.0
2763,181008.78
2764,151921.83
2765,279272.56
2766,141596.88
2767,89315.65
2768,133222.92
2769,135145.67
2770,143536.03
2771,107097.0
2772,110166.68
2773,169443.02
2774,138535.39
2775,113079.19
2776,140247.16
2777,154653.95
2778,98974.97
2779,125796.766
2780,93148.51
2781,108484.73
2782,97038.19
2783,111131.414
2784,124884.64
2785,133144.84
2786,73902.32
2787,119975.09
2788,68718.04
2789,185542.5
2790,84661.17
2791,116316.3
2792,49387.58
2793,176085.03
2794,105500.44
2795,119639.88
2796,107956.305
2797,200666.05
2798,121085.97
2799,113359.234
2800,61791.043
2801,119463.05
2802,131106.52
2803,185820.77
2804,139729.97
2805,100721.86
2806,74074.15
2807,158039.92
2808,158698.22
2809,141566.75
2810,131336.33
2811,156390.31
2812,158762.38
2813,185931.55
2814,153666.42
2815,96012.49
2816,231099.84
2817,154335.05
2818,138130.6
2819,155718.1
2820,141381.8
2821,102767.375
2822,200861.52
2823,297442.22
2824,194729.83
2825,162442.05
2826,135567.66
2827,127840.17
2828,223795.44
2829,216299.6
2830,222068.03
2831,176375.58
2832,244135.06
2833,300638.9
2834,213818.39
2835,217309.1
2836,192335.4
2837,156249.86
2838,149728.42
2839,174547.31
2840,209966.77
2841,206334.4
2842,226474.48
2843,151710.8
2844,156602.98
2845,121011.555
2846,214981.34
2847,201266.38
2848,217987.55
2849,204127.44
2850,273105.25
2851,222124.28
2852,218501.14
2853,243437.2
2854,138987.1
2855,201215.73
2856,199209.62
2857,187070.4
2858,193980.97
2859,119804.76
2860,127135.734
2861,121948.04
2862,198312.8
2863,129573.36
2864,229136.0
2865,144977.73
2866,135062.72
2867,98364.22
2868,100595.99
2869,104878.38
2870,122375.25
2871,81295.336
2872,42390.688
2873,93506.9
2874,140959.81
2875,117962.87
2876,164656.56
2877,138350.3
2878,168445.28
2879,141685.92
2880,98456.766
2881,152530.53
2882,179933.2
2883,200849.98
2884,194291.69
2885,190557.02
2886,232357.88
2887,96024.625
2888,139418.7
2889,38476.38
2890,85111.42
2891,136383.84
2892,25731.078
2893,76403.64
2894,44753.46
2895,333739.8
2896,289940.3
2897,206256.52
2898,152148.25
2899,213097.84
2900,161144.4
2901,207573.89
2902,190210.72
2903,334567.8
2904,333666.16
2905,89744.81
2906,206196.3
2907,111551.586
2908,139627.14
2909,128087.76
2910,80986.68
2911,73637.82
2912,143150.92
2913,79151.87
2914,73066.055
2915,83091.15
2916,75843.945
2917,172886.42
2918,113008.18
2919,208297.67
