Id,SalePrice
1893,130975.89
1894,126542.8
1895,137672.83
1896,125823.06
1897,112942.12
1898,113670.32
1899,163169.19
1900,156358.95
1901,173629.69
1902,148572.77
1903,215403.25
1904,144028.27
1905,198672.48
1906,174291.94
1907,207823.89
1908,114335.72
1909,137388.94
1910,123828.734
1911,213792.14
1912,305868.16
1913,146646.4
1914,71158.266
1915,316608.12
1916,63668.656
1917,261701.03
1918,141124.58
1919,169949.77
1920,151175.78
1921,445581.3
1922,330661.7
1923,206100.45
1924,223801.4
1925,208705.62
1926,391081.16
1927,136509.12
1928,157413.02
1929,123726.516
1930,133959.86
1931,146642.84
1932,135325.52
1933,186752.81
1934,180055.03
1935,169554.11
1936,186848.52
1937,181572.31
1938,170256.45
1939,238351.64
1940,189067.95
1941,168983.47
1942,180006.81
1943,211787.1
1944,332154.84
1945,375872.1
1946,156331.05
1947,308367.16
1948,177464.55
1949,235429.11
1950,184864.31
1951,259163.38
1952,214208.48
1953,166852.33
1954,191304.03
1955,129923.99
1956,290026.4
1957,154263.11
1958,320553.25
1959,139572.28
1960,115589.68
1961,117170.99
1962,98372.01
1963,107767.41
1964,102672.79
1965,143660.2
1966,148246.62
1967,287796.3
1968,452044.7
1969,394756.62
1970,464960.8
1971,442007.3
1972,374757.12
1973,271229.2
1974,303403.75
1975,403500.28
1976,272699.78
1977,355339.66
1978,373197.6
1979,339407.0
1980,193827.17
1981,348662.25
1982,224398.83
1983,207878.61
1984,169818.1
1985,222142.27
1986,211131.78
1987,182609.88
1988,176975.78
1989,190488.77
1990,218054.66
1991,238199.72
1992,211040.94
1993,171835.39
1994,237864.66
1995,182395.67
1996,248123.89
1997,313409.53
1998,342990.84
1999,257304.66
2000,310938.72
2001,264366.3
2002,240605.1
2003,251422.28
2004,277096.56
2005,218488.83
2006,235731.61
2007,245089.28
2008,221775.97
2009,188067.78
2010,196538.0
2011,144671.81
2012,177033.98
2013,182873.16
2014,184196.94
2015,203522.28
2016,191840.95
2017,197646.08
2018,121957.66
2019,134129.16
2020,107028.68
2021,110446.02
2022,178260.22
2023,137513.22
2024,260399.58
2025,370911.8
2026,174021.55
2027,153883.22
2028,157014.8
2029,166635.55
2030,271843.12
2031,246791.08
2032,258677.34
2033,273485.1
2034,166007.6
2035,213354.25
2036,194585.47
2037,201550.33
2038,314246.44
2039,229829.17
2040,348821.2
2041,262988.84
2042,203587.16
2043,171347.19
2044,169142.0
2045,209742.97
2046,137475.53
2047,143411.33
2048,140475.3
2049,140955.27
2050,179536.08
2051,108790.67
2052,125750.64
2053,147114.75
2054,85713.09
2055,163024.4
2056,137154.27
2057,118007.81
2058,229102.92
2059,132626.45
2060,166470.67
2061,177390.22
2062,131182.0
2063,113305.164
2064,137654.77
2065,121266.5
2066,166573.44
2067,123356.48
2068,129488.2
2069,84697.305
2070,110440.0
2071,98060.47
2072,104627.8
2073,140594.36
2074,180025.38
2075,150417.06
2076,124358.54
2077,151643.03
2078,129083.45
2079,133116.2
2080,117698.96
2081,127803.24
2082,116379.7
2083,143816.95
2084,114765.85
2085,117927.34
2086,136219.98
2087,123637.78
2088,100211.14
2089,72704.97
2090,130361.75
2091,117753.305
2092,125706.81
2093,122800.414
2094,126525.45
2095,148466.75
2096,75560.664
2097,92492.4
2098,138532.33
2099,60850.715
2100,88566.3
2101,120068.77
2102,125138.84
2103,101980.81
2104,134444.4
2105,126083.125
2106,64171.875
2107,214383.36
2108,114913.03
2109,111834.734
2110,138539.16
2111,149501.53
2112,139012.89
2113,114096.82
2114,113249.2
2115,157458.25
2116,123251.016
2117,147768.55
2118,122330.18
2119,103413.66
2120,111661.87
2121,81186.56
2122,103339.07
2123,85985.195
2124,173925.64
2125,132756.81
2126,150410.95
2127,151229.8
2128,127225.83
2129,104899.914
2130,140537.75
2131,155142.94
2132,116497.836
2133,125330.46
2134,120499.43
2135,90938.7
2136,68250.586
2137,114796.914
2138,129712.484
2139,151603.58
2140,140720.56
2141,146248.17
2142,125724.39
2143,142992.7
2144,122695.336
2145,136631.69
2146,163345.58
2147,136071.34
2148,128834.85
2149,142957.17
2150,223281.8
2151,119032.14
2152,181771.02
2153,167994.1
2154,109171.54
2155,143742.4
2156,285344.84
2157,236129.12
2158,239284.22
2159,208972.25
2160,175160.61
2161,239631.88
2162,424425.78
2163,357665.7
2164,248156.39
2165,184253.89
2166,147920.11
2167,216013.95
2168,195676.94
2169,198636.44
2170,218058.16
2171,152281.62
2172,134907.4
2173,159900.86
2174,230704.75
2175,313263.62
2176,317813.47
2177,240493.61
2178,210649.86
2179,140089.44
2180,231589.66
2181,186990.56
2182,220439.4
2183,191472.9
2184,129796.984
2185,114388.92
2186,145086.23
2187,153336.72
2188,155642.92
2189,210474.0
2190,78133.51
2191,82563.94
2192,93556.39
2193,101703.36
2194,101690.27
2195,112719.25
2196,99622.53
2197,117200.64
2198,160896.17
2199,177206.83
2200,148517.97
2201,150188.38
2202,205126.2
2203,151586.36
2204,189195.36
2205,112721.72
2206,147494.1
2207,221700.11
2208,253127.16
2209,232360.27
2210,123995.8
2211,118635.8
2212,114968.39
2213,103023.65
2214,133572.48
2215,104331.664
2216,149025.67
2217,81559.32
2218,81895.09
2219,75313.26
2220,78092.16
2221,319812.6
2222,252666.06
2223,289872.78
2224,218631.77
2225,127337.07
2226,192271.3
2227,194768.05
2228,260991.89
2229,251711.67
2230,145441.27
2231,222134.42
2232,176298.03
2233,173902.75
2234,234228.78
2235,219624.55
2236,269345.78
2237,339055.5
2238,202908.56
2239,117989.98
2240,157272.47
2241,158846.88
2242,130865.54
2243,126760.93
2244,105404.98
2245,110220.86
2246,142508.3
2247,113365.81
2248,128622.984
2249,127108.76
2250,135455.3
2251,121986.805
2252,175149.92
2253,153889.73
2254,173809.89
2255,187655.88
2256,185966.81
2257,200217.53
2258,165747.53
2259,176644.8
2260,163647.31
2261,195974.92
2262,215018.11
2263,346369.84
2264,465518.03
2265,179775.36
2266,296588.22
2267,370215.0
2268,411377.78
2269,150661.64
2270,190585.03
2271,215972.75
2272,196970.9
2273,163731.84
2274,177301.03
2275,157862.88
2276,188049.22
2277,182507.17
2278,143250.88
2279,120915.04
2280,119862.375
2281,167594.03
2282,188560.27
2283,103543.89
2284,102511.18
2285,148624.3
2286,123267.32
2287,353861.78
2288,277221.88
2289,412371.47
2290,466901.44
2291,315008.2
2292,435053.62
2293,487960.9
2294,423666.3
2295,467096.56
2296,274905.03
2297,309864.4
2298,308122.03
2299,408847.97
2300,331185.84
2301,276504.53
2302,247228.19
2303,241641.88
2304,240631.02
2305,182217.97
2306,179961.1
2307,187616.44
2308,223795.55
2309,276702.3
2310,216779.06
2311,194635.64
2312,177078.39
2313,173974.25
2314,171656.73
2315,178766.9
2316,197709.23
2317,180897.58
2318,176953.19
2319,179443.77
2320,194051.19
2321,240814.36
2322,175830.61
2323,187012.98
2324,169062.02
2325,210764.8
2326,170851.45
2327,212345.97
2328,229874.97
2329,183760.38
2330,175850.05
2331,359566.2
2332,406720.84
2333,318283.16
2334,257393.61
2335,257806.08
2336,333140.88
2337,209275.73
2338,292123.4
2339,213245.33
2340,394724.8
2341,220662.31
2342,229519.39
2343,222036.33
2344,227471.4
2345,233989.12
2346,219562.73
2347,199798.66
2348,240523.69
2349,175965.6
2350,286620.56
2351,247383.83
2352,253827.14
2353,258706.1
2354,142015.75
2355,159075.62
2356,152383.89
2357,193337.67
2358,192694.34
2359,130773.586
2360,115004.266
2361,141164.89
2362,267350.56
2363,136458.7
2364,160436.47
2365,218678.72
2366,199532.83
2367,224277.02
2368,215143.84
2369,220898.64
2370,168391.83
2371,168070.97
2372,192943.56
2373,278809.34
2374,304819.25
2375,262137.66
2376,287460.2
2377,386830.5
2378,141610.11
2379,205967.2
2380,142626.89
2381,161329.64
2382,197785.94
2383,198536.67
2384,242817.84
2385,161593.62
2386,135438.67
2387,135549.44
2388,98892.27
2389,127251.16
2390,144448.3
2391,141936.36
2392,116007.625
2393,165803.38
2394,148493.98
2395,207354.52
2396,140850.97
2397,217065.5
2398,137758.89
2399,58032.1
2400,57740.72
2401,111470.97
2402,137407.72
2403,130843.28
2404,147116.05
2405,159066.02
2406,142525.48
2407,127346.35
2408,138980.64
2409,126743.055
2410,166091.64
2411,123205.84
2412,157370.84
2413,128125.12
2414,137049.81
2415,132105.14
2416,129905.78
2417,134787.3
2418,126981.914
2419,118965.84
2420,128008.9
2421,149154.3
2422,119865.555
2423,126876.625
2424,157052.45
2425,269154.9
2426,132892.06
2427,133525.0
2428,174148.06
2429,116513.49
2430,133872.58
2431,113111.61
2432,145963.77
2433,149026.97
2434,134611.27
2435,151650.39
2436,109481.04
2437,102897.43
2438,128604.19
2439,114546.195
2440,122366.76
2441,98575.5
2442,101824.15
2443,121524.22
2444,122650.79
2445,74175.79
2446,128474.95
2447,189922.02
2448,137176.8
2449,104325.64
2450,146237.53
2451,125270.52
2452,199925.58
2453,95567.49
2454,123947.98
2455,121949.43
2456,128859.49
2457,127366.18
2458,123788.25
2459,111389.56
2460,138317.47
2461,114217.33
2462,136137.12
2463,122607.6
2464,178985.27
2465,136359.7
2466,110525.16
2467,141244.88
2468,65397.582
2469,64696.11
2470,181884.97
2471,208591.14
2472,172357.1
2473,117405.71
2474,83805.6
2475,215237.36
2476,110924.305
2477,128308.96
2478,149972.22
2479,106611.74
2480,152224.34
2481,120015.13
2482,128688.34
2483,112800.95
2484,119820.18
2485,123779.48
2486,156805.34
2487,174584.36
2488,157828.5
2489,155446.12
2490,151454.42
2491,95690.87
2492,184326.2
2493,149592.7
2494,152817.33
2495,83451.414
2496,243781.77
2497,151884.28
2498,113057.09
2499,93054.25
2500,127092.31
2501,134117.4
2502,149684.39
2503,95797.1
2504,183207.36
2505,222587.88
2506,263600.97
2507,302587.9
2508,262988.8
2509,213872.56
2510,221873.58
2511,177448.62
2512,209246.53
2513,215570.58
2514,264895.4
2515,146058.22
2516,169876.75
2517,143950.98
2518,151289.12
2519,226605.6
2520,213298.0
2521,190885.73
2522,219017.2
2523,119861.79
2524,136573.17
2525,144348.86
2526,131618.27
2527,113035.83
2528,131062.29
2529,129153.055
2530,122221.68
2531,256629.19
2532,225105.19
2533,196311.6
2534,232060.39
2535,310928.4
2536,239353.05
2537,236963.88
2538,184947.38
2539,186852.66
2540,176627.27
2541,182985.6
2542,165214.69
2543,133603.53
2544,124387.69
2545,131941.3
2546,130155.336
2547,142317.39
2548,151615.48
2549,157548.28
2550,280225.56
2551,137630.78
2552,129277.85
2553,71936.664
2554,103726.58
2555,121772.93
2556,109531.37
2557,110635.53
2558,154178.14
2559,138467.58
2560,147518.83
2561,147294.67
2562,134922.5
2563,152989.94
2564,198493.14
2565,148490.6
2566,162953.19
2567,139055.92
2568,212687.89
2569,206239.19
2570,121805.42
2571,181348.56
2572,169321.88
2573,221211.84
2574,262735.6
2575,127964.74
2576,130793.58
2577,154601.73
2578,85690.45
2579,62507.406
2580,125857.74
2581,121564.38
2582,122654.22
2583,301285.0
2584,165019.31
2585,187525.56
2586,223845.55
2587,203236.33
2588,149371.64
2589,148983.11
2590,211849.92
2591,210681.66
2592,214497.62
2593,248156.44
2594,174214.97
2595,197086.94
2596,319828.0
2597,180471.73
2598,270566.8
2599,300532.16
2600,204283.1
2601,149309.83
2602,81307.45
2603,96988.98
2604,88292.2
2605,74941.69
2606,148580.61
2607,195748.56
2608,203981.84
2609,165295.67
2610,113248.52
2611,129489.16
2612,154258.72
2613,134470.03
2614,126780.49
2615,155330.16
2616,143855.39
2617,188125.94
2618,203507.53
2619,184689.7
2620,186382.45
2621,178677.48
2622,181787.28
2623,249403.34
2624,302115.7
2625,316118.97
2626,171820.19
2627,176745.4
2628,467817.56
2629,532755.6
2630,384572.34
2631,473648.44
2632,441642.16
2633,320219.88
2634,405377.3
2635,155723.66
2636,182353.56
2637,183760.52
2638,254953.75
2639,184510.52
2640,155146.7
2641,100733.61
2642,197295.8
2643,102828.85
2644,125988.586
2645,104536.5
2646,97325.23
2647,104185.96
2648,144531.4
2649,144527.27
2650,143280.94
2651,142426.36
2652,432056.28
2653,249199.98
2654,257933.77
2655,382002.0
2656,333671.25
2657,344303.94
2658,281500.62
2659,314644.9
2660,330741.44
2661,357146.53
2662,346815.25
2663,283165.97
2664,264928.75
2665,329449.97
2666,291638.94
2667,166203.97
2668,182106.2
2669,175386.4
2670,286235.6
2671,186040.27
2672,187999.52
2673,203838.31
2674,202804.94
2675,174214.2
2676,189414.83
2677,191228.4
2678,264953.94
2679,276038.6
2680,276857.28
2681,420846.94
2682,338757.03
2683,541407.6
2684,318355.78
2685,349145.47
2686,256651.88
2687,329969.6
2688,215625.53
2689,211310.64
2690,480229.47
2691,185744.05
2692,139917.02
2693,192479.47
2694,138230.84
2695,189853.8
2696,184102.69
2697,185883.94
2698,192652.38
2699,174694.23
2700,160930.53
2701,148214.17
2702,104900.234
2703,129866.5
2704,140307.5
2705,120530.74
2706,115263.52
2707,123681.99
2708,137492.89
2709,109676.055
2710,130390.03
2711,282376.78
2712,395836.7
2713,172712.75
2714,152783.02
2715,168831.2
2716,151959.16
2717,180041.06
2718,226253.17
2719,154144.8
2720,170406.47
2721,132032.8
2722,157774.14
2723,145268.16
2724,130019.02
2725,134144.58
2726,147013.08
2727,181154.67
2728,167707.53
2729,146262.11
2730,142785.25
2731,135070.52
2732,128803.64
2733,156791.47
2734,144168.77
2735,131163.69
2736,142373.48
2737,125680.875
2738,134610.92
2739,162999.19
2740,136395.72
2741,148203.06
2742,149630.88
2743,145014.25
2744,158503.45
2745,138580.64
2746,140072.9
2747,152645.5
2748,119784.48
2749,130771.375
2750,137501.0
2751,137891.83
2752,217215.81
2753,148749.11
2754,252375.11
2755,130018.32
2756,102612.625
2757,64972.574
2758,91674.164
2759,156743.81
2760,119974.82
2761,148387.92
2762,145963.11
2763,185880.81
2764,159408.11
2765,276700.84
2766,136301.48
2767,85974.69
2768,134947.23
2769,134188.23
2770,148408.7
2771,116184.766
2772,117181.24
2773,163187.97
2774,134628.38
2775,119199.66
2776,141401.88
2777,145087.47
2778,109907.02
2779,124896.06
2780,98241.3
2781,98676.88
2782,86718.766
2783,102104.586
2784,126770.3
2785,132238.08
2786,77239.06
2787,123921.445
2788,72036.78
2789,183767.33
2790,86491.04
2791,113146.51
2792,61698.562
2793,166141.1
2794,99638.07
2795,116767.87
2796,103966.445
2797,199311.06
2798,111732.16
2799,115021.51
2800,57382.125
2801,109492.414
2802,130357.8
2803,168313.84
2804,140498.36
2805,103407.58
2806,80039.75
2807,158014.16
2808,148587.77
2809,138580.84
2810,131321.1
2811,159528.5
2812,154917.4
2813,162736.25
2814,150051.27
2815,103468.58
2816,225451.03
2817,150714.31
2818,129900.58
2819,169343.06
2820,141030.27
2821,103815.82
2822,195687.97
2823,332782.47
2824,184854.33
2825,158493.62
2826,130077.09
2827,139061.3
2828,219160.77
2829,202948.23
2830,228170.94
2831,184299.23
2832,247274.72
2833,288339.97
2834,216556.2
2835,213915.56
2836,194705.66
2837,164250.45
2838,148984.28
2839,179894.89
2840,199606.75
2841,204798.73
2842,224545.84
2843,147727.61
2844,155724.03
2845,119984.39
2846,209549.25
2847,196874.61
2848,218378.88
2849,201435.4
2850,282667.47
2851,227063.2
2852,228894.5
2853,238578.42
2854,140368.52
2855,202873.8
2856,203047.47
2857,189327.86
2858,204733.39
2859,120825.89
2860,125124.94
2861,128111.195
2862,195905.45
2863,131565.84
2864,236934.42
2865,141756.42
2866,147920.83
2867,96122.945
2868,98889.34
2869,108116.52
2870,126164.086
2871,84981.04
2872,46527.074
2873,101559.875
2874,141549.53
2875,118074.85
2876,159531.89
2877,130452.67
2878,175020.5
2879,138213.58
2880,97230.125
2881,148319.95
2882,176414.03
2883,198137.53
2884,196924.1
2885,188630.47
2886,222323.97
2887,96312.59
2888,132185.86
2889,44665.832
2890,81843.555
2891,133446.11
2892,53749.76
2893,95605.21
2894,63990.85
2895,320584.47
2896,283194.12
2897,207461.47
2898,147303.64
2899,208656.9
2900,162755.69
2901,205704.62
2902,190515.14
2903,339850.66
2904,353757.4
2905,100533.13
2906,211198.95
2907,110538.64
2908,134912.62
2909,139389.17
2910,82980.12
2911,80378.33
2912,142671.84
2913,79926.99
2914,76918.92
2915,82006.37
2916,78689.836
2917,172826.88
2918,123477.84
2919,224250.64
